Timestamp," Edificio: Corrente A","Edificio: Corrente B","Edificio: Corrente C","Edificio: Potencia","Edificio: Tensao A","Edificio: Tensao B","Edificio: Tensao C","Edificio: ENERGY_COST","Edificio: Cost of Energy","Cost of Energy"
"03/01/2023 04:00:00",4.47,4.54,15.73,5.31,240.08,241.09,240.55,0.34,31158.90,445254.06
"03/01/2023 04:30:00",,,,,,,,,31159.01,
"03/01/2023 05:00:00",8.39,7.64,8.60,5.10,237.43,238.29,238.02,0.33,31159.11,445255.16
"03/01/2023 05:30:00",,,,,,,,,31159.24,
"03/01/2023 06:00:00",,,,,,,,,31159.32,
"03/01/2023 06:30:00",,,,,,,,,31159.45,
"03/01/2023 07:00:00",,,,,,,,,31159.59,
"03/01/2023 07:30:00",5.31,5.49,8.71,4.17,236.25,237.40,236.28,0.46,31159.77,445258.59
"03/01/2023 08:00:00",,,,,,,,,31159.95,
"03/01/2023 08:30:00",14.03,7.12,11.42,8.10,236.35,237.53,236.55,0.90,31160.10,445260.97
"03/01/2023 09:00:00",,,,,,,,,31160.38,
"03/01/2023 09:30:00",12.90,9.94,17.46,9.43,238.34,239.21,238.04,1.22,31160.66,445264.28
"03/01/2023 10:00:00",,,,,,,,,31160.91,
"03/01/2023 10:30:00",10.89,6.23,14.56,6.90,236.33,237.52,236.66,0.89,31161.23,445268.00
"03/01/2023 11:00:00",11.97,25.08,23.08,14.72,237.29,238.12,237.22,1.90,31161.77,445270.00
"03/01/2023 11:30:00",,,,,,,,,31162.18,
"03/01/2023 12:00:00",,,,,,,,,31162.65,
"03/01/2023 12:30:00",9.48,10.38,18.72,9.08,238.77,239.95,238.85,1.01,31162.98,445274.03
"03/01/2023 13:00:00",20.12,10.26,15.38,8.06,238.50,239.89,238.81,0.90,31163.29,445274.97
"03/01/2023 13:30:00",7.78,15.05,23.63,10.82,237.72,238.71,237.55,1.21,31163.61,445275.78
"03/01/2023 14:00:00",10.20,23.55,27.82,14.49,238.11,238.81,237.96,1.62,31163.85,445276.66
"03/01/2023 14:30:00",,,,,,,,,31164.12,
"03/01/2023 15:00:00",14.33,17.24,11.77,10.03,237.08,238.24,236.67,1.12,31164.51,445278.78
"03/01/2023 15:30:00",,,,,,,,,31164.84,
"03/01/2023 16:00:00",27.11,17.50,16.39,17.03,237.43,238.55,237.00,1.90,31165.23,445281.22
"03/01/2023 16:30:00",17.24,16.65,14.88,10.76,236.85,237.20,235.92,1.20,31165.57,445282.66
"03/01/2023 17:00:00",,,,,,,,,31166.01,
"03/01/2023 17:30:00",17.11,15.50,13.35,10.84,237.14,238.01,236.55,1.21,31166.37,445286.03
"03/01/2023 18:00:00",,,,,,,,,31166.70,
"03/01/2023 18:30:00",,,,,,,,,31166.94,
"03/01/2023 19:00:00",8.84,18.37,11.09,12.23,235.21,235.35,233.49,1.58,31167.27,445291.22
"03/01/2023 19:30:00",,,,,,,,,31167.52,
"03/01/2023 20:00:00",,,,,,,,,31167.86,
"03/01/2023 20:30:00",7.08,14.76,9.73,7.34,237.77,238.02,236.43,0.95,31168.11,445293.72
"03/01/2023 21:00:00",,,,,,,,,31168.40,
"03/01/2023 21:30:00",,,,,,,,,31168.61,
"03/01/2023 22:00:00",7.21,9.15,9.16,6.77,240.86,241.11,239.49,0.75,31168.80,445296.63
"03/01/2023 22:30:00",17.32,8.02,6.79,4.69,240.37,240.54,238.59,0.52,31169.02,445297.25
"03/01/2023 23:00:00",7.12,7.08,7.48,5.59,236.63,236.66,235.00,0.62,31169.22,445298.25
"03/01/2023 23:30:00",,,,,,,,,31169.41,
"04/01/2023 00:00:00",,,,,,,,,31169.62,
"04/01/2023 00:30:00",5.39,3.98,6.18,3.62,237.21,237.86,236.34,0.27,31169.70,445300.06
"04/01/2023 01:00:00",5.08,4.92,7.04,3.82,238.55,239.25,237.80,0.28,31169.80,445300.38
"04/01/2023 01:30:00",4.99,8.16,7.18,4.32,238.65,239.17,237.70,0.32,31169.90,445300.66
"04/01/2023 02:00:00",5.34,5.56,7.61,4.22,238.48,238.91,237.54,0.27,31169.98,445301.03
"04/01/2023 02:30:00",5.30,4.02,6.79,3.59,239.39,240.01,238.63,0.23,31170.09,445301.22
"04/01/2023 03:00:00",5.17,4.90,12.29,5.09,236.45,236.96,235.60,0.33,31170.16,445301.59
"04/01/2023 03:30:00",4.87,3.84,6.48,3.25,237.28,237.75,236.26,0.21,31170.26,445302.03
"04/01/2023 04:00:00",5.11,4.24,7.71,3.74,236.69,237.34,235.91,0.24,31170.33,445302.31
"04/01/2023 04:30:00",4.71,3.44,7.15,2.94,236.33,236.86,235.60,0.19,31170.39,445302.47
"04/01/2023 05:00:00",5.74,20.71,19.73,10.44,235.91,236.18,234.50,0.68,31170.48,445302.81
"04/01/2023 05:30:00",,,,,,,,,31170.59,
"04/01/2023 06:00:00",,,,,,,,,31170.73,
"04/01/2023 06:30:00",,,,,,,,,31170.89,
"04/01/2023 07:00:00",,,,,,,,,31171.00,
"04/01/2023 07:30:00",5.70,9.26,12.55,6.15,236.77,237.33,236.14,0.69,31171.20,445305.53
"04/01/2023 08:00:00",,,,,,,,,31171.39,
"04/01/2023 08:30:00",,,,,,,,,31171.62,
"04/01/2023 09:00:00",14.58,12.85,15.63,10.15,238.58,239.07,237.09,1.13,31171.90,445308.97
"04/01/2023 09:30:00",17.74,23.08,19.96,14.43,238.97,239.68,237.93,1.86,31172.30,445310.41
"04/01/2023 10:00:00",,,,,,,,,31172.77,
"04/01/2023 10:30:00",,,,,,,,,31173.10,
"04/01/2023 11:00:00",25.92,24.94,24.33,19.61,237.92,238.72,237.55,2.53,31173.56,445314.31
"04/01/2023 11:30:00",,,,,,,,,31174.49,
"04/01/2023 12:00:00",,,,,,,,,31175.04,
"04/01/2023 12:30:00",24.80,23.91,17.81,13.68,239.05,240.06,238.35,1.53,31175.50,445320.06
"04/01/2023 13:00:00",,,,,,,,,31175.82,
"04/01/2023 13:30:00",16.19,16.13,8.91,9.72,239.62,240.65,239.34,1.08,31176.13,445321.75
"04/01/2023 14:00:00",15.96,19.61,8.69,10.65,240.18,241.34,239.81,1.19,31176.48,445323.38
"04/01/2023 14:30:00",,,,,,,,,31176.85,
"04/01/2023 15:00:00",30.78,25.72,23.94,20.43,239.03,240.18,238.20,2.28,31177.31,445326.13
"04/01/2023 15:30:00",19.37,28.12,15.04,15.18,239.67,240.13,238.48,1.69,31177.92,445328.00
"04/01/2023 16:00:00",27.01,28.82,22.60,18.44,238.68,238.88,237.12,2.06,31178.20,445328.59
"04/01/2023 16:30:00",,,,,,,,,31178.70,
"04/01/2023 17:00:00",23.35,27.94,19.23,17.22,236.50,236.77,234.77,1.92,31179.03,445330.75
"04/01/2023 17:30:00",,,,,,,,,31179.40,
"04/01/2023 18:00:00",11.86,21.46,12.25,11.07,236.18,236.21,234.56,1.23,31179.63,445332.75
"04/01/2023 18:30:00",12.96,15.76,10.93,8.59,235.72,235.37,233.79,1.11,31179.88,445334.09
"04/01/2023 19:00:00",,,,,,,,,31180.11,
"04/01/2023 19:30:00",9.10,8.08,9.29,5.70,236.51,236.14,233.99,0.74,31180.36,445336.25
"04/01/2023 20:00:00",16.36,18.71,8.66,10.19,235.75,235.47,233.42,1.32,31180.55,445337.47
"04/01/2023 20:30:00",9.05,15.85,11.45,7.88,236.91,236.55,234.65,1.02,31180.77,445338.13
"04/01/2023 21:00:00",,,,,,,,,31180.94,
"04/01/2023 21:30:00",,,,,,,,,31181.13,
"04/01/2023 22:00:00",8.85,18.51,9.25,8.73,238.41,238.53,236.19,0.97,31181.44,445341.94
"04/01/2023 22:30:00",,,,,,,,,31181.61,
"04/01/2023 23:00:00",8.87,7.05,15.38,7.61,234.10,235.31,233.17,0.85,31181.76,445342.91
"04/01/2023 23:30:00",,,,,,,,,31181.91,
"05/01/2023 00:00:00",17.98,11.86,7.64,6.11,237.62,237.96,235.89,0.45,31182.11,445344.53
"05/01/2023 00:30:00",,,,,,,,,31182.20,
"05/01/2023 01:00:00",,,,,,,,,31182.27,
"05/01/2023 01:30:00",15.67,3.79,5.93,2.88,238.07,238.35,236.98,0.21,31182.35,445345.59
"05/01/2023 02:00:00",5.26,10.95,12.01,6.51,237.67,238.02,236.40,0.42,31182.43,445346.00
"05/01/2023 02:30:00",5.33,8.15,14.21,4.76,238.34,239.09,237.23,0.31,31182.55,445346.66
"05/01/2023 03:00:00",,,,,,,,,31182.62,
"05/01/2023 03:30:00",7.72,11.19,9.54,5.66,239.58,240.09,238.58,0.37,31182.68,445347.16
"05/01/2023 04:00:00",5.16,4.83,12.61,5.06,239.33,239.85,238.55,0.33,31182.78,445347.75
"05/01/2023 04:30:00",6.94,3.77,6.83,5.70,238.14,238.95,237.44,0.37,31182.85,445348.16
"05/01/2023 05:00:00",,,,,,,,,31182.91,
"05/01/2023 05:30:00",,,,,,,,,31183.04,
"05/01/2023 06:00:00",6.36,7.10,13.51,6.02,235.76,236.48,234.87,0.44,31183.14,445349.72
"05/01/2023 06:30:00",7.64,7.20,8.86,5.42,238.72,238.84,237.86,0.40,31183.27,445350.53
"05/01/2023 07:00:00",6.26,11.00,9.29,6.54,238.35,238.67,237.57,0.73,31183.39,445351.00
"05/01/2023 07:30:00",5.95,9.73,13.44,6.69,237.06,237.59,236.34,0.75,31183.63,445352.38
"05/01/2023 08:00:00",6.42,7.51,8.89,5.20,236.47,236.48,235.60,0.58,31183.83,445353.47
"05/01/2023 08:30:00",,,,,,,,,31184.05,
"05/01/2023 09:00:00",22.12,13.48,10.12,10.87,240.65,241.07,240.16,1.21,31184.39,445356.06
"05/01/2023 09:30:00",,,,,,,,,31184.75,
"05/01/2023 10:00:00",,,,,,,,,31185.28,
"05/01/2023 10:30:00",,,,,,,,,31185.80,
"05/01/2023 11:00:00",21.37,25.91,9.98,12.83,235.53,236.49,234.88,1.66,31186.20,445363.13
"05/01/2023 11:30:00",28.82,28.80,23.30,18.97,236.15,237.21,235.41,2.45,31186.77,445364.56
"05/01/2023 12:00:00",21.80,21.50,23.49,15.89,236.35,237.40,235.42,1.77,31187.52,445366.81
"05/01/2023 12:30:00",,,,,,,,,31187.87,
"05/01/2023 13:00:00",,,,,,,,,31188.19,
"05/01/2023 13:30:00",,,,,,,,,31188.47,
"05/01/2023 14:00:00",,,,,,,,,31188.90,
"05/01/2023 14:30:00",,,,,,,,,31189.28,
"05/01/2023 15:00:00",,,,,,,,,31189.68,
"05/01/2023 15:30:00",23.19,26.58,18.43,15.75,235.46,235.82,234.58,1.76,31190.09,445374.44
"05/01/2023 16:00:00",,,,,,,,,31190.50,
"05/01/2023 16:30:00",,,,,,,,,31190.90,
"05/01/2023 17:00:00",,,,,,,,,31191.23,
"05/01/2023 17:30:00",,,,,,,,,31191.47,
"05/01/2023 18:00:00",11.16,15.62,12.34,9.22,236.72,236.55,234.72,1.03,31191.67,445380.97
"05/01/2023 18:30:00",,,,,,,,,31191.85,
"05/01/2023 19:00:00",,,,,,,,,31192.02,
"05/01/2023 19:30:00",22.63,12.27,9.62,10.10,235.57,235.33,233.51,1.31,31192.30,445383.66
"05/01/2023 20:00:00",,,,,,,,,31192.54,
"05/01/2023 20:30:00",,,,,,,,,31192.74,
"05/01/2023 21:00:00",,,,,,,,,31192.97,
"05/01/2023 21:30:00",9.00,11.80,9.81,7.06,237.61,237.55,236.02,0.79,31193.15,445388.63
"05/01/2023 22:00:00",8.95,16.77,8.44,8.71,236.74,236.47,234.93,0.97,31193.37,445389.28
"05/01/2023 22:30:00",7.29,6.88,6.32,6.33,237.48,237.59,236.09,0.71,31193.60,445390.09
"05/01/2023 23:00:00",8.24,8.73,7.16,5.56,235.09,235.69,233.88,0.62,31193.82,445390.91
"05/01/2023 23:30:00",,,,,,,,,31194.04,
"06/01/2023 00:00:00",7.52,19.22,7.23,7.43,239.18,239.94,238.25,0.55,31194.25,445392.38
"06/01/2023 00:30:00",,,,,,,,,31194.38,
"06/01/2023 01:00:00",,,,,,,,,31194.47,
"06/01/2023 01:30:00",12.12,3.54,5.55,4.62,240.37,241.30,239.79,0.34,31194.55,445393.94
"06/01/2023 02:00:00",5.44,11.81,8.91,5.81,241.23,242.07,240.33,0.38,31194.67,445394.31
"06/01/2023 02:30:00",,,,,,,,,31194.74,
"06/01/2023 03:00:00",,,,,,,,,31194.82,
"06/01/2023 03:30:00",,,,,,,,,31194.91,
"06/01/2023 04:00:00",,,,,,,,,31194.98,
"06/01/2023 04:30:00",11.02,3.09,6.95,4.66,240.18,241.27,239.84,0.30,31195.08,445395.94
"06/01/2023 05:00:00",5.02,8.16,6.79,4.61,239.76,240.56,239.40,0.30,31195.17,445396.38
"06/01/2023 05:30:00",,,,,,,,,31195.29,
"06/01/2023 06:00:00",6.34,13.93,21.06,8.16,236.51,237.14,235.70,0.60,31195.39,445397.19
"06/01/2023 06:30:00",17.72,6.99,8.64,6.28,234.67,235.46,234.38,0.46,31195.49,445397.84
"06/01/2023 07:00:00",6.04,9.25,9.58,5.64,234.22,235.00,233.35,0.63,31195.62,445398.31
"06/01/2023 07:30:00",13.52,12.43,10.70,8.13,236.07,236.87,235.47,0.91,31195.79,445398.69
"06/01/2023 08:00:00",,,,,,,,,31195.98,
"06/01/2023 08:30:00",,,,,,,,,31196.16,
"06/01/2023 09:00:00",15.50,8.02,16.84,9.72,239.22,240.31,238.26,1.08,31196.43,445401.13
"06/01/2023 09:30:00",,,,,,,,,31196.80,
"06/01/2023 10:00:00",,,,,,,,,31197.17,
"06/01/2023 10:30:00",27.09,10.13,22.48,13.93,235.02,236.25,234.78,1.80,31197.64,445405.66
"06/01/2023 11:00:00",22.08,12.19,15.51,11.58,233.91,235.04,233.02,1.50,31198.06,445406.81
"06/01/2023 11:30:00",,,,,,,,,31198.54,
"06/01/2023 12:00:00",27.20,13.64,16.22,15.24,237.08,238.48,236.62,1.70,31198.93,445409.63
"06/01/2023 12:30:00",,,,,,,,,31199.34,
"06/01/2023 13:00:00",18.76,13.01,16.35,12.13,238.03,239.30,237.41,1.35,31199.64,445411.34
"06/01/2023 13:30:00",23.16,17.74,13.95,12.49,237.78,238.70,236.78,1.39,31199.88,445411.88
"06/01/2023 14:00:00",,,,,,,,,31200.23,
"06/01/2023 14:30:00",,,,,,,,,31200.62,
"06/01/2023 15:00:00",,,,,,,,,31200.93,
"06/01/2023 15:30:00",,,,,,,,,31201.17,
"06/01/2023 16:00:00",20.08,21.09,13.63,13.00,236.86,237.49,235.52,1.45,31201.60,445417.53
"06/01/2023 16:30:00",,,,,,,,,31201.94,
"06/01/2023 17:00:00",,,,,,,,,31202.36,
"06/01/2023 17:30:00",,,,,,,,,31202.69,
"06/01/2023 18:00:00",,,,,,,,,31202.84,
"06/01/2023 18:30:00",14.75,11.81,13.05,11.25,236.90,237.58,235.85,1.45,31203.08,445424.34
"06/01/2023 19:00:00",9.47,13.78,10.56,7.94,236.38,236.67,234.88,1.03,31203.30,445425.50
"06/01/2023 19:30:00",15.54,12.21,10.63,8.60,236.28,236.92,234.89,1.11,31203.52,445427.06
"06/01/2023 20:00:00",9.13,12.38,9.03,7.06,236.27,237.17,235.19,0.91,31203.84,445428.78
"06/01/2023 20:30:00",9.76,11.47,9.71,7.25,236.58,237.35,235.74,0.94,31204.20,445430.38
"06/01/2023 21:00:00",,,,,,,,,31204.48,
"06/01/2023 21:30:00",9.52,16.08,8.15,8.19,240.12,240.74,238.87,0.91,31204.71,445433.03
"06/01/2023 22:00:00",,,,,,,,,31204.92,
"06/01/2023 22:30:00",,,,,,,,,31205.06,
"06/01/2023 23:00:00",8.25,7.07,8.84,6.02,237.84,238.66,236.72,0.67,31205.25,445435.06
"06/01/2023 23:30:00",,,,,,,,,31205.40,
"07/01/2023 00:00:00",,,,,,,,,31205.54,
"07/01/2023 00:30:00",,,,,,,,,31205.64,
"07/01/2023 01:00:00",4.98,5.93,7.79,4.16,235.65,237.09,235.26,0.31,31205.69,445437.16
"07/01/2023 01:30:00",10.64,5.27,5.33,4.73,237.01,238.62,236.74,0.35,31205.81,445437.59
"07/01/2023 02:00:00",5.50,7.88,6.28,4.47,238.08,239.75,238.32,0.29,31205.90,445438.00
"07/01/2023 02:30:00",22.36,4.40,7.82,5.31,236.33,237.64,236.65,0.34,31205.98,445438.44
"07/01/2023 03:00:00",,,,,,,,,31206.07,
"07/01/2023 03:30:00",4.92,10.61,6.45,5.64,239.80,240.82,239.89,0.37,31206.17,445439.13
"07/01/2023 04:00:00",,,,,,,,,31206.27,
"07/01/2023 04:30:00",,,,,,,,,31206.34,
"07/01/2023 05:00:00",,,,,,,,,31206.43,
"07/01/2023 05:30:00",,,,,,,,,31206.47,
"07/01/2023 06:00:00",4.81,5.50,9.60,3.65,236.42,238.03,237.08,0.27,31206.55,445440.56
"07/01/2023 06:30:00",,,,,,,,,31206.66,
"07/01/2023 07:00:00",,,,,,,,,31206.77,
"07/01/2023 07:30:00",8.84,8.71,6.35,4.40,238.78,240.14,239.06,0.32,31206.88,445441.56
"07/01/2023 08:00:00",,,,,,,,,31206.95,
"07/01/2023 08:30:00",,,,,,,,,31207.01,
"07/01/2023 09:00:00",4.61,4.46,7.84,3.46,239.67,240.39,238.52,0.25,31207.10,445442.41
"07/01/2023 09:30:00",5.29,4.94,6.69,3.90,238.71,239.81,238.32,0.43,31207.17,445442.69
"07/01/2023 10:00:00",,,,,,,,,31207.31,
"07/01/2023 10:30:00",,,,,,,,,31207.43,
"07/01/2023 11:00:00",,,,,,,,,31207.51,
"07/01/2023 11:30:00",,,,,,,,,31207.59,
"07/01/2023 12:00:00",,,,,,,,,31207.71,
"07/01/2023 12:30:00",,,,,,,,,31207.85,
"07/01/2023 13:00:00",4.49,11.71,10.37,5.53,234.97,236.07,235.01,0.41,31207.92,445445.63
"07/01/2023 13:30:00",,,,,,,,,31208.04,
"07/01/2023 14:00:00",,,,,,,,,31208.11,
"07/01/2023 14:30:00",,,,,,,,,31208.16,
"07/01/2023 15:00:00",4.56,11.27,7.52,5.20,235.33,236.50,234.60,0.38,31208.25,445446.66
"07/01/2023 15:30:00",,,,,,,,,31208.36,
"07/01/2023 16:00:00",5.71,5.28,6.91,3.71,235.83,237.17,235.50,0.27,31208.47,445447.50
"07/01/2023 16:30:00",,,,,,,,,31208.51,
"07/01/2023 17:00:00",5.40,4.53,6.83,3.83,238.59,239.73,238.33,0.28,31208.61,445447.88
"07/01/2023 17:30:00",5.68,4.13,7.46,3.99,236.36,236.89,236.17,0.29,31208.73,445448.34
"07/01/2023 18:00:00",,,,,,,,,31208.82,
"07/01/2023 18:30:00",4.79,6.93,6.47,4.14,238.68,239.28,238.31,0.46,31208.89,445449.09
"07/01/2023 19:00:00",5.22,4.76,15.78,6.02,237.92,239.15,237.96,0.67,31208.99,445449.53
"07/01/2023 19:30:00",4.60,3.49,5.56,2.77,238.31,239.40,238.65,0.31,31209.15,445450.31
"07/01/2023 20:00:00",5.65,6.62,6.40,4.22,237.83,238.79,237.84,0.47,31209.27,445450.78
"07/01/2023 20:30:00",5.12,6.72,8.58,7.76,237.37,238.81,237.85,0.86,31209.46,445451.56
"07/01/2023 21:00:00",,,,,,,,,31209.60,
"07/01/2023 21:30:00",4.97,9.82,5.95,4.71,233.68,234.75,233.33,0.52,31209.72,445452.84
"07/01/2023 22:00:00",5.05,6.75,11.22,4.08,234.28,235.57,234.15,0.30,31209.89,445453.72
"07/01/2023 22:30:00",4.77,5.99,6.00,3.64,236.77,237.88,236.81,0.27,31210.00,445454.13
"07/01/2023 23:00:00",,,,,,,,,31210.09,
"07/01/2023 23:30:00",6.29,4.68,14.40,5.84,238.02,239.25,237.81,0.43,31210.18,445454.81
"08/01/2023 00:00:00",,,,,,,,,31210.28,
"08/01/2023 00:30:00",5.59,4.44,6.57,3.74,237.88,239.41,238.25,0.27,31210.39,445455.63
